gid,role,role_score,cluster_id,priority_score,rank,evidence,depth,is_seed,censored,seeds_upstream,seeds_direct,in_degree,out_degree,in_tx,out_tx,in_sum_kzt,out_sum_kzt,retention,fast_out_share,sync_in_max,co_senders,routes_mid,routes_any,pagerank,betweenness,hub_in,hub_out,clusters_touched,peer_in_degree,peer_out_degree,peer_volume,peer_betweenness,depth_outliers
100000002119762100,peripheral,0.8012,23,0.1643,1629,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (77 тыс ₸)",4,False,True,0,0,1,0,6,0,77000.0,0.0,,0.0,1,0,0,0,0.00052952,0.0,0,0,0,0.0,,0.6817,0.0,
100000007999728100,terminal,0.5217,13,0.1642,1630,Конечная точка в данных: получает от 1 плательщ. (23 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,23250.0,0.0,1.0,0.0,1,0,0,0,0.00029214,0.0,1,0,0,0.0,0.0,0.203,0.0,
100000003338583100,terminal,0.5191,6,0.1642,1631,Конечная точка в данных: получает от 1 плательщ. (22 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,21765.0,0.0,1.0,0.0,1,0,0,0,0.00029016,0.0,1,0,0,0.0,0.0,0.1878,0.0,
100000002871199100,terminal,0.5215,13,0.164,1632,Конечная точка в данных: получает от 1 плательщ. (23 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,23186.0,0.0,1.0,0.0,1,0,0,0,0.00029212,0.0,1,0,0,0.0,0.0,0.2018,0.0,
100000004596284100,peripheral,0.8565,4,0.164,1633,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (30 тыс ₸)",4,False,True,0,0,1,0,1,0,30000.0,0.0,,0.0,1,0,0,0,0.00059149,0.0,0,0,0,0.0,,0.4605,0.0,
100000006965162100,terminal,0.4878,12,0.1639,1634,Конечная точка в данных: получает от 1 плательщ. (10 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,10000.0,0.0,1.0,0.0,1,0,0,0,0.00030929,0.0,0,0,0,0.0,0.0,0.0457,0.0,
100000008708025100,terminal,0.4878,12,0.1639,1635,Конечная точка в данных: получает от 1 плательщ. (10 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,10000.0,0.0,1.0,0.0,1,0,0,0,0.00030929,0.0,0,0,0,0.0,0.0,0.0457,0.0,
100000001550419100,terminal,0.5212,13,0.1637,1636,Конечная точка в данных: получает от 1 плательщ. (23 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,23000.0,0.0,1.0,0.0,1,0,0,0,0.00029207,0.0,1,0,0,0.0,0.0,0.198,0.0,
100000000765628100,terminal,0.4701,4,0.1635,1637,Конечная точка в данных: получает от 1 плательщ. (5 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,5000.0,0.0,1.0,0.0,1,0,0,0,0.00031542,0.0,0,0,0,0.0,0.0,0.0,0.0,
100000008732098100,terminal,0.5017,35,0.1632,1638,Конечная точка в данных: получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15677.0,0.0,1.0,0.0,1,0,0,0,0.00028886,0.0,1,0,0,0.0,0.0,0.087,0.0,
100000008716773100,terminal,0.5017,35,0.1632,1639,Конечная точка в данных: получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15677.0,0.0,1.0,0.0,1,0,0,0,0.00028886,0.0,1,0,0,0.0,0.0,0.087,0.0,
100000001860090100,terminal,0.4701,21,0.1632,1640,Конечная точка в данных: получает от 1 плательщ. (5 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,5000.0,0.0,1.0,0.0,1,0,0,0,0.00037804,0.0,0,0,0,0.0,0.0,0.0,0.0,
100000008671081100,terminal,0.5482,34,0.1632,1641,Конечная точка в данных: получает от 1 плательщ. (37 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,37200.0,0.0,1.0,0.0,1,0,0,0,0.00029138,0.0,1,0,0,0.0,0.0,0.3274,0.0,
100000001969496100,terminal,0.5206,13,0.1631,1642,Конечная точка в данных: получает от 1 плательщ. (23 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,22740.0,0.0,1.0,0.0,1,0,0,0,0.000292,0.0,1,0,0,0.0,0.0,0.1942,0.0,
100000002369510100,terminal,0.5481,34,0.1631,1643,Конечная точка в данных: получает от 1 плательщ. (37 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,37150.0,0.0,1.0,0.0,1,0,0,0,0.00029137,0.0,1,0,0,0.0,0.0,0.3249,0.0,
100000008749405100,terminal,0.5481,34,0.1631,1644,Конечная точка в данных: получает от 1 плательщ. (37 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,37150.0,0.0,1.0,0.0,1,0,0,0,0.00029137,0.0,1,0,0,0.0,0.0,0.3249,0.0,
100000006756956100,peripheral,0.7769,3,0.1631,1645,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (121 тыс ₸)",4,False,True,0,0,1,0,9,0,121200.0,0.0,,0.0,1,0,0,0,0.00031095,0.0,1,0,0,0.0,,0.772,0.0,
100000000955444100,terminal,0.4751,19,0.163,1646,Конечная точка в данных: получает от 1 плательщ. (7 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,6910.0,0.0,1.0,0.0,1,0,0,0,0.00035253,0.0,0,0,0,0.0,0.0,0.0217,0.0,
100000001953577100,terminal,0.5015,35,0.1629,1647,Конечная точка в данных: получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15600.0,0.0,1.0,0.0,1,0,0,0,0.00028884,0.0,1,0,0,0.0,0.0,0.0849,0.0,
100000002095257100,terminal,0.4789,29,0.1629,1648,Конечная точка в данных: получает от 1 плательщ. (8 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,8500.0,0.0,1.0,0.0,1,0,0,0,0.00039673,0.0,0,0,0,0.0,0.0,0.0343,0.0,
100000008673001100,terminal,0.5849,15,0.1628,1649,"Конечная точка в данных: получает от 1 плательщ. (80 тыс ₸); исходящих ≥5 тыс ₸ нет; seed, входящие занижены",0,True,False,1,1,1,0,1,0,80000.0,0.0,,0.0,1,0,0,0,0.00046898,0.0,0,0,0,0.525,0.0,0.45,0.0,
100000008672162100,terminal,0.5013,35,0.1627,1650,Конечная точка в данных: получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15550.0,0.0,1.0,0.0,1,0,0,0,0.00028883,0.0,1,0,0,0.0,0.0,0.0828,0.0,
100000008670667100,terminal,0.5011,35,0.1626,1651,Конечная точка в данных: получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15534.0,0.0,1.0,0.0,1,0,0,0,0.00028883,0.0,1,0,0,0.0,0.0,0.0743,0.0,
100000008720798100,terminal,0.5011,35,0.1626,1652,Конечная точка в данных: получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15534.0,0.0,1.0,0.0,1,0,0,0,0.00028883,0.0,1,0,0,0.0,0.0,0.0743,0.0,
100000004497606100,terminal,0.5011,35,0.1626,1653,Конечная точка в данных: получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15534.0,0.0,1.0,0.0,1,0,0,0,0.00028883,0.0,1,0,0,0.0,0.0,0.0743,0.0,
100000008718089100,terminal,0.5011,35,0.1626,1654,Конечная точка в данных: получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15534.0,0.0,1.0,0.0,1,0,0,0,0.00028883,0.0,1,0,0,0.0,0.0,0.0743,0.0,
100000002194329100,terminal,0.5541,30,0.1626,1655,Конечная точка в данных: деньги от 2 seed; получает от 1 плательщ. (25 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,2,0,1,0,1,0,25170.0,0.0,1.0,0.0,1,0,0,0,0.00028699,0.0,1,0,0,0.0,0.0,0.236,0.0,
100000008283183100,terminal,0.5359,35,0.1625,1656,Конечная точка в данных: получает от 1 плательщ. (29 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,29000.0,0.0,1.0,0.0,1,0,0,0,0.00029542,0.0,1,0,0,0.0,0.0,0.2451,0.0,
100000004321983100,peripheral,0.7639,21,0.1625,1657,"Периферия, явных признаков нет: получает от 1 плательщ. (11 тыс ₸); платит 2 получат. (36 тыс ₸); отдаёт в 3.3 раза больше видимого входа",3,False,False,1,0,1,2,1,3,10840.0,36200.0,0.0,0.0,1,0,0,0,0.00032378,1.39e-06,1,1,0,0.0,0.8363,0.3832,0.6992,
100000008695133100,terminal,0.5474,34,0.1625,1658,Конечная точка в данных: получает от 1 плательщ. (37 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,36610.0,0.0,1.0,0.0,1,0,0,0,0.00029128,0.0,1,0,0,0.0,0.0,0.3211,0.0,
100000004326224100,peripheral,0.8136,23,0.1625,1659,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (60 тыс ₸)",4,False,True,0,0,1,0,1,0,60000.0,0.0,,0.0,1,0,0,0,0.00053488,0.0,0,0,0,0.0,,0.6298,0.0,
100000006919124100,terminal,0.5539,30,0.1624,1660,Конечная точка в данных: деньги от 2 seed; получает от 1 плательщ. (25 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,2,0,1,0,1,0,25000.0,0.0,1.0,0.0,1,0,0,0,0.00028698,0.0,1,0,0,0.0,0.0,0.2234,0.0,
100000006522972100,terminal,0.4809,3,0.1624,1661,Конечная точка в данных: получает от 1 плательщ. (10 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,9515.0,0.0,1.0,0.0,1,0,0,0,0.00030331,0.0,1,0,0,0.0,0.0,0.0431,0.0,
100000002242066100,peripheral,0.8136,20,0.1624,1662,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (60 тыс ₸)",4,False,True,0,0,1,0,1,0,60000.0,0.0,,0.0,1,0,0,0,0.00053378,0.0,0,0,0,0.0,,0.6298,0.0,
100000005588444100,terminal,0.4921,17,0.1622,1663,Конечная точка в данных: получает от 1 плательщ. (12 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,12300.0,0.0,1.0,0.0,1,0,0,0,0.00028627,0.0,1,0,0,0.0,0.0,0.0403,0.0,
100000003188607100,peripheral,0.8567,17,0.1622,1664,"Периферия, явных признаков нет: получает от 1 плательщ. (18 тыс ₸); платит 1 получат. (5 тыс ₸); отдаёт дальше 28% полученного; повтор. маршрутов: 1",2,False,False,1,0,1,1,1,1,18000.0,5000.0,0.7222,0.0,1,0,0,1,0.00031476,5.9e-07,1,0,0,0.0,0.5835,0.1822,0.6703,
100000005127767100,terminal,0.4762,32,0.1622,1665,Конечная точка в данных: получает от 1 плательщ. (7 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,7000.0,0.0,1.0,0.0,1,0,0,0,0.00042253,0.0,0,0,0,0.0,0.0,0.0254,0.0,
100000007737775100,terminal,0.4735,1,0.162,1666,Конечная точка в данных: получает от 1 плательщ. (6 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,6000.0,0.0,1.0,0.0,1,0,0,0,0.00030313,0.0,0,0,0,0.0,0.0,0.0152,0.0,
100000007631637100,terminal,0.5005,35,0.1619,1667,Конечная точка в данных: получает от 1 плательщ. (15 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15341.0,0.0,1.0,0.0,1,0,0,0,0.00028879,0.0,1,0,0,0.0,0.0,0.0722,0.0,
100000007005380100,terminal,0.4805,3,0.1619,1668,Конечная точка в данных: получает от 1 плательщ. (9 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,9400.0,0.0,1.0,0.0,1,0,0,0,0.0003031,0.0,1,0,0,0.0,0.0,0.0406,0.0,
100000003622955100,peripheral,0.9,0,0.1619,1669,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (15 тыс ₸)",4,False,True,0,0,1,0,1,0,15000.0,0.0,,0.0,1,0,0,0,0.00133426,0.0,0,0,0,0.0,,0.2731,0.0,
100000003594472100,terminal,0.5167,18,0.1618,1670,Конечная точка в данных: получает от 1 плательщ. (20 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,20000.0,0.0,1.0,0.0,1,0,0,0,0.00029445,0.0,1,0,0,0.0,0.0,0.1624,0.0,
100000000943371100,terminal,0.5257,42,0.1617,1671,Конечная точка в данных: деньги от 2 seed; получает от 1 плательщ. (16 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,2,0,1,0,1,0,15500.0,0.0,1.0,0.0,1,0,0,0,0.00030598,0.0,0,0,0,0.0,0.0,0.115,0.0,
100000003631015100,peripheral,0.741,30,0.1617,1672,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (266 тыс ₸)",4,False,True,0,0,1,0,1,0,266000.0,0.0,,0.0,1,0,0,0,0.00032225,0.0,1,0,0,0.0,,0.8736,0.0,
100000004350094100,peripheral,0.8854,2,0.1615,1673,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (20 тыс ₸)",4,False,True,0,0,1,0,1,0,20000.0,0.0,,0.0,1,0,0,0,0.00089395,0.0,0,0,0,0.0,,0.3454,0.0,
100000000968253100,terminal,0.5001,35,0.1614,1674,Конечная точка в данных: получает от 1 плательщ. (15 тыс ₸); исходящих ≥5 тыс ₸ нет,1,False,False,1,1,1,0,1,0,15000.0,0.0,1.0,0.0,1,0,0,0,0.00028872,0.0,1,0,0,0.0,0.0,0.0679,0.0,
100000006912294100,peripheral,0.7825,31,0.1613,1675,"Периферия, явных признаков нет: получает от 1 плательщ. (6 тыс ₸); платит 2 получат. (30 тыс ₸); отдаёт в 4.7 раза больше видимого входа",2,False,False,1,0,1,2,1,2,6335.09,30000.0,0.0,0.0,1,0,0,0,0.00049892,5.9e-07,1,1,0,0.0,0.7614,0.3124,0.6703,
100000007289427100,terminal,0.4921,37,0.1612,1676,Конечная точка в данных: получает от 1 плательщ. (12 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,12300.0,0.0,1.0,0.0,1,0,0,0,0.00037363,0.0,0,0,0,0.0,0.0,0.0846,0.0,
100000004629688100,peripheral,0.8,4,0.161,1677,"Периферия, явных признаков нет: получает от 1 плательщ. (5 тыс ₸); платит 1 получат. (15 тыс ₸); отдаёт в 3.0 раза больше видимого входа",3,False,False,1,0,1,1,1,2,5000.0,15000.0,0.0,0.0,1,1,0,0,0.00038797,0.0,0,0,0,0.0,0.6409,0.1624,0.0,
100000008633099100,peripheral,0.7909,3,0.1609,1678,"Периферия, явных признаков нет: получает от 1 плательщ. (19 тыс ₸); платит 1 получат. (14 тыс ₸); отдаёт дальше 69% полученного",3,False,False,1,0,1,1,1,1,19468.0,13500.0,0.3066,0.0,1,0,0,0,0.00029196,1.922e-05,1,0,0,0.0,0.6409,0.3033,0.7297,
100000004891562100,peripheral,0.784,16,0.1608,1679,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (103 тыс ₸)",4,False,True,0,0,1,0,1,0,103400.0,0.0,,0.0,1,0,0,0,0.0003409,0.0,1,0,0,0.0,,0.7427,0.0,
100000005055454100,terminal,0.4744,36,0.1607,1680,Конечная точка в данных: получает от 1 плательщ. (6 тыс ₸); исходящих ≥5 тыс ₸ нет,3,False,False,1,0,1,0,1,0,6500.0,0.0,1.0,0.0,1,0,0,0,0.00050598,0.0,0,0,0,0.0,0.0,0.0241,0.0,
100000008343415100,peripheral,0.7851,27,0.1607,1681,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (100 тыс ₸)",4,False,True,0,0,1,0,3,0,100000.0,0.0,,0.0,1,0,0,0,0.00043399,0.0,1,0,0,0.0,,0.7201,0.0,
100000005409680100,terminal,0.6362,15,0.1606,1682,"Конечная точка в данных: деньги от 2 seed; получает от 2 плательщ. (55 тыс ₸); исходящих ≥5 тыс ₸ нет; seed, входящие занижены",0,True,False,2,0,2,0,2,0,55060.0,0.0,,0.0,1,0,0,0,0.00063353,0.0,0,0,0,0.7,0.0,0.4125,0.0,
100000008680731100,distributor,0.6762,29,0.1605,1683,"Признаки веерной раздачи: платит 27 получат. (1.5 млн ₸); seed, входящие занижены",0,True,False,0,0,0,27,0,28,0.0,1464354.0,,0.0,0,0,0,0,0.00028557,0.0,0,7,4,0.0,0.925,0.8375,0.0,
100000001308856100,terminal,0.5337,35,0.1603,1684,Конечная точка в данных: получает от 1 плательщ. (27 тыс ₸); исходящих ≥5 тыс ₸ нет,2,False,False,1,0,1,0,1,0,27000.0,0.0,1.0,0.0,1,0,0,0,0.00029474,0.0,1,0,0,0.0,0.0,0.2321,0.0,
100000007749747100,peripheral,0.8241,11,0.1603,1685,"Периферия, явных признаков нет: 4-е колено: исходящие не видны; получает от 1 плательщ. (50 тыс ₸)",4,False,True,0,0,1,0,1,0,50000.0,0.0,,0.0,1,0,0,0,0.00044362,0.0,0,0,0,0.0,,0.5937,0.0,
100000004676985100,peripheral,0.7615,30,0.1601,1686,"Периферия, явных признаков нет: деньги от 2 seed; получает от 1 плательщ. (32 тыс ₸); платит 1 получат. (27 тыс ₸); отдаёт дальше 84% полученного",3,False,False,2,0,1,1,1,1,32260.0,27102.0,0.1599,0.0,1,0,0,0,0.00028739,1.922e-05,1,0,0,0.0,0.6409,0.4429,0.7297,
